place,cat,target,imp,month,cart,ctr,pdp,clicks,tot_rev,spend,ros,isvt_rev,on_vt_rev,isct_rev,on_ct_rev,tot_ol_rev,tot_in_rev,vt_roas,ct_roas
App,Health Beauty,Browse,145320,April,25,11,104,159,565,2322,0,128,437,0,0,437,128,103,0
App,Health Beauty,Browse,60837,October,6,3,67,18,588,595,1,0,588,0,0,588,0,41,0
Desktop,Scents ,Brand,22263,July,330,30,5735,66,35602,290,123,1491,34111,0,1615,35726,1491,105735,6
App,Health Beauty,Browse,6357,June,4,25,68,16,651,99,7,0,651,0,0,651,0,363,0
App,Health Beauty,Intended,20884,August,10,8,85,17,666,304,3,0,666,0,230,896,0,168,1
App,Health Beauty,Brand,22786,February,11,7,96,15,677,298,2,18,659,0,0,659,18,341,0
App,Health Beauty,Intended,125138,October,1,12,85,148,687,2013,0,0,687,0,0,687,0,45,0
Phone,Gaming ,Context,851730,February,1375,21,26274,783,503865,13365,47,40556,463321,12,4712,468021,40556,1970,12
App,Health Beauty,Intended,17602,April,1,25,34,44,699,287,0,560,139,0,0,139,560,80,0
App,Health Beauty,Intended,11027,October,1,14,41,15,731,142,5,9,723,0,0,723,9,1194,0
App,Gaming ,Context,89458,August,3494,22,95081,99,515945,1674,254,115357,400600,312,2175,402763,115657,103164,13
App,Health Beauty,Intended,9352,October,0,0,31,0,763,106,7,9,754,0,0,754,9,9279,0
Phone,Gaming ,Context,335487,April,1918,24,36774,413,532557,5285,100,73242,459327,832,3662,462977,74062,7150,13
Phone,Gaming ,Context,110291,February,1187,22,24959,126,571445,1761,279,106892,464565,12,2755,467308,106892,27536,14
Phone,Gaming ,Context,594176,March,2287,23,39798,646,617081,9181,68,110796,506297,12,3262,509547,110796,225947,12
App,Health Beauty,Intended,67866,April,11,6,111,42,912,1081,1,60,852,0,0,852,60,322,0
App,Health Beauty,Brand,10204,February,6,58,263,59,950,227,2,395,554,0,0,554,395,403,0
App,Health Beauty,Intended,22899,August,11,1,73,2,980,175,5,120,860,0,0,860,120,1747,0
App,Health Beauty,Intended,22893,October,5,17,125,38,986,359,2,386,600,0,0,600,386,169,0
App,Health Beauty,Brand,81382,June,3,6,27,46,1000,1097,1,0,1000,0,0,1000,0,64,0
App,Health Beauty,Intended,10497,June,3,19,63,20,1103,157,5,291,812,0,0,812,291,909,0
App,Health Beauty,Browse,6689,September,8,9,152,6,1125,103,11,27,1098,0,0,1098,27,795,0
Desktop,Gaming ,Context,426235,February,720,17,24184,225,641210,5135,125,61598,579624,12,12,579624,61598,19052,12
App,Health Beauty,Brand,371151,March,28,5,311,185,1171,3917,0,55,1117,0,0,1117,55,100,0
App,Health Beauty,Intended,82635,October,1,6,70,53,1210,961,1,0,1210,0,0,1210,0,84502,0
App,Gaming ,Context,57318,June,1274,17,50205,43,703224,1072,564,118217,585019,12,612,585619,118217,178014,13
Phone,Gaming ,Context,690072,February,1253,20,50117,543,733920,11252,68,110939,622993,12,10524,633505,110939,3737,13
Phone,Gaming ,Context,227718,March,1681,18,46161,156,860718,3506,222,136746,723984,12,8434,732406,136746,251688,14
App,Health Beauty,Intended,131384,March,4,4,218,51,1321,1727,0,636,685,0,0,685,636,449,0
App,Health Beauty,Intended,26246,April,0,11,22,29,1331,433,2,306,1025,0,0,1025,306,148,0
App,Health Beauty,Intended,45579,March,4,10,86,44,1336,574,2,107,1229,0,0,1229,107,115,0
App,Health Beauty,Intended,18626,August,18,14,236,27,1381,302,4,80,1301,0,0,1301,80,657,0
App,Health Beauty,Browse,1962,August,1,10,34,2,1381,17,79,43,1338,0,0,1338,43,3367,0
App,Health Beauty,Browse,4886,June,14,6,105,3,1532,57,27,0,1532,0,0,1532,0,18605,0
Desktop,Gaming ,Context,1587043,March,1224,20,32489,1203,993232,21491,55,79982,913261,2312,10712,923961,82282,90715,13
App,Health Beauty,Intended,109762,September,25,10,280,109,1591,1958,1,160,1431,0,0,1431,160,50,0
App,Health Beauty,Browse,107367,March,26,9,926,99,1776,1393,1,19,1758,0,0,1758,19,267,0
App,Health Beauty,Brand,75312,March,39,15,265,111,1962,1190,2,127,1834,0,0,1834,127,158,0
Desktop,Gaming ,Context,1091059,March,2176,17,71577,591,1911244,14025,138,170733,1740524,1562,20612,1761123,172283,378346,14
App,Health Beauty,Browse,142150,March,45,19,470,276,2082,2238,1,32,2050,0,0,2050,32,112,0
App,Health Beauty,Intended,61528,June,3,1,31,4,2114,429,4,413,1701,0,0,1701,413,20646,0
App,Health Beauty,Intended,98076,April,7,2,95,19,2196,1299,1,365,1831,0,0,1831,365,3417,0
Phone,Scents ,Intended,78014,July,21,13,1840,104,35986,1219,23,8241,27744,0,700,28444,8241,5366,1
App,Health Beauty,Intended,121744,March,14,11,210,138,2605,1922,1,1326,1280,0,0,1280,1326,15217,0
App,Health Beauty,Brand,53024,February,42,10,441,51,2735,575,5,31,2704,0,0,2704,31,433,0
Phone,Gaming ,Context,2278877,March,3611,20,137703,1863,2118064,35987,62,357628,1760448,1062,24933,1785369,358678,518988,13
Desktop,Scents ,Brand,214170,July,338,4,1226,81,36363,2903,12,3953,32411,0,1819,34230,3953,8535,1
App,Health Beauty,Intended,118556,June,24,10,346,121,2986,1879,2,42,2944,0,0,2944,42,4773,0
Desktop,Gaming ,Context,1232,September,15,28,117,14,12,34,12,12,12,12,12,12,12,12,12
Desktop,Gaming ,Context,642,April,13,60,30,15,12,12,12,12,12,12,12,12,12,12,12
Phone,Gaming ,Context,628,August,12,12,14,12,12,12,12,12,12,12,12,12,12,12,12
App,Health Beauty,Intended,37120,October,7,9,124,33,3061,562,4,1087,1974,0,0,1974,1087,455,0
App,Health Beauty,Intended,94228,September,18,4,170,38,3135,1075,3,179,2956,0,0,2956,179,299,0
App,Health Beauty,Browse,11320,August,42,12,452,14,3468,175,15,799,2669,0,0,2669,799,1246,0
Desktop,Scents ,Brand,9852,July,16,4,525,4,37148,109,276,7091,30057,0,0,30057,7091,78431,0
App,Gaming ,Context,330,September,13,12,25,12,12,33,12,12,12,12,12,12,12,12,12
Desktop,Gaming ,Context,189,August,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
App,Health Beauty,Browse,296297,April,18,3,409,79,4141,2918,1,696,3444,0,0,3444,696,673,0
App,Gaming ,Context,24,September,12,12,18,12,12,12,12,12,12,12,12,12,12,12,12
App,Health Beauty,Intended,78026,September,57,12,526,95,4294,1357,3,170,4124,0,0,4124,170,170,0
App,Health Beauty,Browse,18244,April,20,4,130,7,4317,186,23,0,4317,0,0,4317,0,1230,0
Phone,Gaming ,Context,20,April,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
App,Health Beauty,Brand,496651,March,100,17,1093,829,5100,7978,0,1530,3570,0,199,3769,1530,226,0
App,Health Beauty,Browse,344239,June,31,5,215,189,5185,3777,1,0,5185,0,0,5185,0,1097,0
Phone,Scents ,Brand,20976,July,444,47,16080,98,37332,354,96,3867,33466,320,470,33936,4187,9870,2
App,Health Beauty,Brand,75077,March,44,5,617,41,5300,983,5,66,5234,0,0,5234,66,1443,0
Desktop,Gaming ,Context,15,April,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Desktop,Scents ,Brand,46223,July,279,8,7323,35,38828,524,70,2833,35995,0,499,36494,2833,31090,1
App,Health Beauty,Browse,36475,October,37,2,302,8,6414,349,18,250,6164,0,0,6164,250,1780,0
Desktop,Scents ,Intended,52925,July,24,8,1670,41,39706,713,47,6368,33338,0,0,33338,6368,12857,0
Desktop,Scents ,Brand,121223,July,99,3,980,38,39749,1357,27,2557,37193,0,0,37193,2557,22705,0
Phone,Scents ,Brand,302241,July,944,13,10029,403,44426,5039,8,2874,41552,0,129,41681,2874,5027,0
App,Health Beauty,Brand,259997,September,62,26,923,684,7275,4434,2,219,7055,0,530,7585,219,307,0
Phone,Scents ,Intended,70718,July,76,25,5328,174,46037,1124,26,17306,28731,0,250,28981,17306,12417,0
App,Health Beauty,Brand,110376,February,136,15,1259,164,7517,1802,4,425,7092,8,280,7372,433,1066,0
App,Health Beauty,Intended,346045,June,33,2,354,77,7588,4670,2,385,7203,0,0,7203,385,2112,0
App,Scents ,Context,2585,July,0,19,37,5,180,49,4,0,180,0,0,180,0,129,0
App,Health Beauty,Brand,561848,March,51,5,815,276,7832,6112,1,702,7130,0,349,7479,702,1084,0
App,Health Beauty,Brand,370783,September,32,5,349,191,8405,4435,2,174,8231,34,34,8265,209,1117,0
App,Scents ,Brand,3230,July,73,50,3936,16,47901,60,659,8434,39467,199,280,39747,8633,10805,8
App,Gaming ,Context,262,August,12,12,21,12,26,12,12,12,26,12,12,26,12,12,12
App,Gaming ,Context,33238,August,13,34,321,85,218,642,12,69,161,12,12,161,69,20,12
Desktop,Gaming ,Context,163002,October,17,17,92,99,395,1624,12,106,301,12,12,301,106,39,12
Phone,Gaming ,Context,770,April,21,619,79,58,437,12,12,12,437,12,12,437,12,12,12
App,Gaming ,Context,572,September,13,48,24,14,712,50,31,12,712,12,12,712,12,87,12
Desktop,Scents ,Brand,65167,July,87,0,3079,3,54004,864,56,5478,48526,0,0,48526,5478,49629,0
App,Health Beauty,Browse,96545,September,58,8,865,73,10417,1163,7,2026,8391,0,310,8701,2026,1015,0
Desktop,Gaming ,Context,834,April,15,693,71,68,980,12,12,12,980,12,212,1180,12,12,12
Phone,Scents ,Brand,65627,July,769,63,26475,412,55767,1087,53,5276,50491,1096,6908,57399,6372,18689,7
Phone,Gaming ,Context,860,April,13,59,69,16,1408,12,12,12,1408,12,12,1408,12,12,12
App,Health Beauty,Brand,437211,August,155,25,2029,1093,12242,6990,2,1871,10370,0,994,11364,1871,1288,0
Phone,Gaming ,Context,265721,June,33,24,264,336,1435,4026,12,323,1123,12,12,1123,323,40,12
Phone,Gaming ,Context,299855,October,24,22,301,305,1522,4618,12,518,1016,12,12,1016,518,35,12
Desktop,Gaming ,Context,193837,June,17,17,164,105,1808,2031,13,304,1516,12,12,1516,304,156,12
Desktop,Scents ,Brand,34748,July,434,12,14057,41,58472,417,132,4272,54199,0,760,54959,4272,19834,2
Desktop,Scents ,Brand,11364,July,201,45,4331,51,60379,144,406,3518,56861,0,1623,58484,3518,24944,11
Desktop,Gaming ,Context,1383,October,14,464,91,74,2402,12,12,374,2041,12,172,2201,374,12,12
Phone,Gaming ,Context,2752,September,17,41,232,20,2512,106,39,12,2512,12,12,2512,12,194,12
App,Gaming ,Context,56212,October,21,22,561,66,2523,1025,14,326,2209,12,12,2209,326,129,12
App,Gaming ,Context,36998,September,19,27,460,69,2603,758,15,102,2513,12,90,2591,102,2220,12
Desktop,Gaming ,Context,1265,August,22,427,92,64,2716,12,12,38,2690,12,12,2690,38,12,12
App,Health Beauty,Brand,551237,August,87,6,997,350,18802,6660,3,1703,17099,0,1168,18267,1703,22107,0
App,Gaming ,Context,43098,October,24,33,710,103,2749,835,15,45,2716,12,12,2716,45,148,12
Desktop,Gaming ,Context,617,September,16,276,58,28,3009,12,12,741,2280,12,292,2560,741,12,12
App,Health Beauty,Browse,94522,August,129,9,1581,88,19252,1041,18,1531,17721,310,1247,18968,1841,1227,2
App,Gaming ,Context,51562,June,15,19,583,49,3046,929,15,412,2646,12,12,2646,412,2069,12
Desktop,Gaming ,Context,1677,June,16,420,114,80,3535,12,12,186,3361,12,462,3811,186,12,12
Phone,Gaming ,Context,830,September,22,318,128,37,3554,12,12,12,3554,12,12,3554,12,12,12
App,Health Beauty,Brand,1403302,October,183,11,2240,1588,22887,22512,1,4299,18588,0,600,19188,4299,999,0
App,Health Beauty,Brand,1030997,June,191,20,3002,2086,23124,16621,1,3163,19961,150,150,20111,3313,1735,0
Phone,Gaming ,Context,2380,August,35,493,279,126,5916,12,12,326,5602,352,632,6222,666,12,12
App,Health Beauty,Browse,78564,September,232,21,2763,168,23404,1249,14,5670,17734,103,280,18014,5773,1077,0
App,Scents ,Brand,13807,July,437,49,11101,67,62571,259,220,7865,54706,191,2275,56981,8056,55743,10
Phone,Gaming ,Context,3248,October,35,633,431,213,6897,12,12,248,6661,12,12,6661,248,12,12
Phone,Gaming ,Context,2981,June,46,507,597,159,7780,12,12,4180,3612,12,192,3792,4180,12,12
App,Scents ,Brand,70826,July,536,11,9382,80,63829,1330,43,7471,56358,78,563,56921,7549,10016,0
App,Scents ,Brand,26337,July,394,59,14719,155,65518,502,120,9231,56287,110,4193,60479,9341,9877,9
Phone,Gaming ,Context,177599,September,32,25,342,234,10458,2667,16,102,10368,12,12,10368,102,17,12
Phone,Gaming ,Context,123673,October,70,43,680,396,11599,1869,18,77,11534,12,471,11993,77,36,12
Desktop,Gaming ,Context,302636,September,28,23,454,335,12801,3299,17,1157,11656,12,3335,14979,1157,23,13
App,Health Beauty,Brand,1133414,April,317,12,3835,1369,28701,18195,1,4001,24700,0,2450,27150,4001,1854,0
Phone,Gaming ,Context,62326,August,34,43,268,203,13254,795,29,1491,11776,12,1679,13443,1491,23,14
Desktop,Gaming ,Context,105043,October,66,44,1074,345,15401,1016,29,1442,13970,12,3040,16998,1442,31,15
Desktop,Scents ,Brand,96826,July,506,11,18960,109,67482,1103,60,2675,64808,0,1614,66421,2675,15002,1
App,Health Beauty,Browse,132148,April,155,41,1794,548,30413,2121,14,2037,28377,0,2035,30412,2037,1701,1
Phone,Scents ,Brand,183314,July,176,17,2473,310,67760,3373,13,23741,44019,0,0,44019,23741,7036,0
Desktop,Gaming ,Context,135836,August,47,43,491,433,33165,1264,37,4440,28738,1771,2980,31706,6199,15,16
Phone,Scents ,Brand,24013,July,977,49,19901,118,69062,386,171,4516,64546,0,1440,65986,4516,102513,4
Desktop,Gaming ,Context,380166,June,162,28,3004,602,62713,4058,28,3149,59576,341,3972,63537,3478,4872,13
Phone,Scents ,Brand,259000,July,938,10,4472,263,71681,4060,16,8471,63210,0,533,63743,8471,16729,0
Phone,Gaming ,Context,683073,June,326,26,5275,965,68552,10271,18,5762,62802,12,2140,64930,5762,3717,12
Phone,Scents ,Brand,113332,July,778,26,38409,291,73525,1907,36,6404,67121,0,984,68105,6404,9759,1
Phone,Scents ,Brand,18427,July,440,86,10089,159,78784,319,222,10287,68497,652,2372,70869,10939,10390,9
App,Gaming ,Context,160043,June,410,57,15351,733,149652,3093,61,18977,130687,4086,21178,151853,23051,9313,20
App,Gaming ,Context,21818,October,350,93,15200,188,157673,419,377,15804,141881,12,6565,148434,15804,12938,28
Desktop,Gaming ,Context,67678,October,327,29,11873,126,167976,711,246,7127,160861,3387,2867,163716,10502,17323,21
App,Health Beauty,Browse,122748,October,172,33,1709,399,44022,1953,23,1140,42882,0,1650,44532,1140,1999,1
Desktop,Scents ,Brand,300333,July,1327,6,13351,180,103590,3575,29,2278,101313,179,671,101984,2456,21002,0
Phone,Gaming ,Context,157260,October,1143,41,32893,464,230625,2426,99,23012,207625,12,2924,210537,23012,5407,13
App,Health Beauty,Browse,72515,September,151,34,1741,243,45611,1153,43,3030,42581,590,6444,49025,3620,7152,6
App,Gaming ,Context,66297,June,854,105,34832,631,271698,1232,225,25358,246352,1189,13135,259475,26534,19082,24
Desktop,Gaming ,Context,197446,June,951,24,33889,243,313604,2118,153,17539,296077,12,1848,297913,17539,41323,13
Phone,Gaming ,Context,460840,June,3678,47,121919,1644,684992,7249,101,51132,633871,698,12342,646201,51818,19623,14
Phone,Gaming ,Context,37564,August,14,33,143,89,738,607,12,461,289,12,12,289,461,19,12
App,Health Beauty,Browse,119799,August,257,40,2839,480,47860,1870,28,1570,46290,0,6445,52734,1570,11874,3
Desktop,Scents ,Brand,21124,July,541,8,12247,17,115438,290,363,10914,104525,390,903,105428,11304,865860,4
Phone,Gaming ,Context,4585,June,67,43,577,26,1726,82,37,48,1690,12,72,1750,48,1130,13
App,Gaming ,Context,57989,June,58,27,1809,98,7263,1053,19,576,6699,12,182,6869,576,794,12
Desktop,Gaming ,Context,176860,June,299,18,14377,112,17491,1717,22,235,17268,12,12,17268,235,602,12
Desktop,Scents ,Brand,64152,July,653,7,17726,42,116467,660,167,6711,109756,0,214,109970,6711,48258,0
Desktop,Scents ,Brand,391,July,12,12,14,12,12,15,12,12,12,12,12,12,12,12,12
Desktop,Scents ,Context,4699,July,0,0,7,0,531,55,10,0,531,0,0,531,0,50167,0
Phone,Gaming ,Context,206853,June,637,35,7202,489,31388,3079,22,3276,28124,16,1270,29382,3280,344,12
Desktop,Gaming ,Context,8415,September,78,158,755,135,32100,12,12,5696,26416,12,2229,28633,5696,12,12
App,Health Beauty,Brand,1797534,October,234,4,2767,681,55747,19776,3,6051,49696,0,930,50626,6051,9957,0
Phone,Gaming ,Context,4508,September,77,81,487,43,34618,12,12,1710,32920,12,12,32920,1710,12,12
App,Health Beauty,Browse,101727,August,653,28,5529,280,59010,1588,34,7115,51895,0,2050,53945,7115,2457,1
App,Health Beauty,Brand,1500328,June,256,5,2296,722,59537,16611,3,3804,55733,0,1630,57363,3804,5218,0
Phone,Gaming ,Context,6296,August,134,80,797,55,46038,12,12,2312,43738,12,12,43738,2312,12,12
Phone,Gaming ,Context,11460,February,91,96,945,108,48962,12,12,10791,38182,12,12,38182,10791,12,12
Phone,Gaming ,Context,12645,January,101,133,1482,165,50326,12,12,3930,46408,12,7149,53545,3930,12,12
Phone,Gaming ,Context,17094,March,168,84,1533,135,58560,12,12,10539,48033,12,12,48033,10539,12,12
App,Scents ,Brand,8565,July,399,44,11522,38,138686,161,710,25397,113289,0,850,114139,25397,319478,5
Desktop,Gaming ,Context,15792,January,97,175,1587,270,67818,12,12,8564,59266,12,1209,60463,8564,12,12
App,Health Beauty,Browse,117720,March,306,28,2844,333,67502,1898,35,4090,63412,0,3450,66862,4090,7166,2
Desktop,Gaming ,Context,14154,February,98,169,1419,234,72480,12,12,10518,61974,12,3972,65934,10518,12,12
App,Health Beauty,Brand,2712100,April,439,3,5011,814,77216,30228,2,7568,69647,0,490,70137,7568,63468,0
App,Gaming ,Context,100469,June,593,32,26375,212,77513,1870,52,4648,72877,82,1072,73937,4718,967,13
Phone,Gaming ,Context,19911,April,145,116,3113,219,80930,12,12,11388,69554,12,2712,72254,11388,12,12
Desktop,Gaming ,Context,150424,June,265,35,4091,362,104182,1279,88,10310,93884,639,2581,96453,10937,1195,15
Desktop,Gaming ,Context,14022,August,90,181,1308,249,116103,12,12,12682,103433,12,3102,106523,12682,12,12
Desktop,Gaming ,Context,21909,April,136,170,2872,357,116772,12,12,18565,98219,12,13689,111896,18565,12,12
Desktop,Gaming ,Context,19422,March,106,202,1786,381,120618,12,12,25009,95621,12,3192,98801,25009,12,12
Phone,Gaming ,Context,30940,October,207,82,2990,230,131905,12,12,31110,100807,402,1301,102096,31500,12,12
App,Health Beauty,Brand,122273,September,283,19,2083,229,88339,1358,68,1757,86582,787,5347,91929,2545,52659,5
Desktop,Gaming ,Context,37035,October,245,147,3580,513,237028,12,12,34995,202046,12,5349,207383,34995,12,12
App,Scents ,Brand,24350,July,697,51,23200,124,139459,458,274,17386,122072,216,3254,125326,17602,30115,8
App,Gaming ,Context,11028,September,2188,23,224,24,131,12,12,37,106,12,12,106,37,12,12
Phone,Scents ,Context,101404,July,10,22,301,226,656,1600,1,0,656,0,500,1156,0,56,0
Desktop,Gaming ,Context,22111,September,2993,15,30,18,327,12,12,27,312,12,12,312,27,12,12
Phone,Gaming ,Context,42876,September,6658,18,88,39,386,12,12,221,177,12,12,177,221,12,12
App,Health Beauty,Browse,193913,June,342,27,3449,529,101580,3093,35,5676,95904,0,12780,108683,5676,8742,4
App,Health Beauty,Brand,223662,August,398,28,4606,633,107717,2340,47,3438,104279,344,6308,110587,3781,34842,3
Desktop,Gaming ,Context,63582,March,16,19,75,54,909,12,12,102,819,12,12,819,102,12,12
App,Health Beauty,Browse,234531,September,104,12,2490,278,110263,2481,45,2547,107715,34,4638,112354,2582,15718,2
Phone,Scents ,Brand,38821,July,1055,36,26742,140,155142,637,208,23907,131235,396,1069,132304,24302,201923,2
App,Health Beauty,Browse,340921,August,146,16,4233,562,127069,3929,34,4841,122228,478,12287,134515,5320,43176,3
Phone,Gaming ,Context,120434,March,36,24,138,160,1652,12,12,122,1542,12,12,1542,122,12,12
Phone,Gaming ,Context,178046,June,30269,20,236,160,1711,12,12,232,1491,12,12,1491,232,12,12
Desktop,Scents ,Context,21761,July,13,6,212,12,15641,189,72,2326,13315,0,330,13645,2326,2501,2
App,Health Beauty,Brand,112282,April,377,56,12964,632,139730,2317,57,16527,123203,0,8357,131560,16527,6544,4
Desktop,Gaming ,Context,179494,June,21290,14,132,44,1963,12,12,25,1949,12,12,1949,25,12,12
Desktop,Gaming ,Context,79831,August,9322,16,96,47,2124,12,12,459,1677,12,12,1677,459,12,12
App,Health Beauty,Brand,367727,March,611,11,4853,412,147672,4151,35,3932,143740,0,2475,146215,3932,492036,1
App,Gaming ,Context,39778,April,37,22,1244,50,2242,737,15,349,1906,12,12,1906,349,150,12
App,Health Beauty,Browse,320448,March,406,17,5413,543,163681,2883,59,1663,162018,0,8160,170178,1663,16314,3
App,Gaming ,Context,68330,March,18,37,723,184,2933,909,14,1631,1314,12,410,1712,1631,155,12
App,Gaming ,Context,33175,August,8015,24,577,52,3228,12,12,242,2998,12,12,2998,242,12,12
Phone,Gaming ,Context,124287,August,23284,19,271,97,3241,12,12,12,3241,12,12,3241,12,12,12
Phone,Scents ,Context,9593,July,21,13,630,12,17488,144,117,577,16912,0,0,16912,577,2402,0
App,Gaming ,Context,45695,February,23,21,624,53,3344,786,15,1103,2253,12,12,2253,1103,285,12
App,Health Beauty,Browse,415221,April,299,15,4416,608,194899,4445,45,6265,188634,600,10140,198774,6865,8253,2
App,Health Beauty,Brand,169370,September,1295,74,9484,1260,195646,2635,76,5854,189792,0,10516,200308,5854,20042,4
Desktop,Gaming ,Context,123110,April,8615,15,107,50,4195,12,12,382,3825,12,12,3825,382,12,12
Phone,Gaming ,Context,121346,October,23758,22,317,128,4879,12,12,579,4312,12,12,4312,579,12,12
App,Scents ,Brand,25137,July,535,82,23704,206,202727,477,356,39757,162969,2375,7063,170032,42132,14608,20
App,Health Beauty,Brand,361843,April,679,12,5503,449,218738,3897,55,9288,209450,814,6510,215960,10102,18564,2
App,Health Beauty,Browse,448975,October,336,14,3629,630,225370,4808,48,9064,216306,860,12107,228413,9924,6775,3
App,Health Beauty,Brand,353506,August,2715,119,23218,4202,226715,5327,46,11242,215473,0,31049,246522,11242,39905,6
App,Health Beauty,Brand,80851,August,338,58,23805,470,231979,1669,134,14212,217767,0,6096,223863,14212,46196,4
Desktop,Gaming ,Context,97830,October,13939,16,123,52,6805,12,12,1212,5605,12,12,5605,1212,12,12
Phone,Scents ,Brand,41,July,12,12,12,12,12,13,12,12,12,12,12,12,12,12,12
